Time (sec),Accel Position (%),Baro Pressure (kPa),Boost (kPa),Coolant Temp (C),Fuel Press Final (kPa),Fuel Press Raw (kPa),Gear Position (Gear),Intake Temp (C),Man Abs Press (kPa),RPM (RPM),Req Torque (Nm),Target Throttle (%),Throttle Pos (%),Vehicle Speed (kph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17441][2020 USDM WRX STI COBB Custom Features][Reflash: Stage1 ACN91 v400 Boost Select.ptm - Realtime: Stage1 ACN91 v400 Boost Select.ptm]
760.702,9.8,99.97,-38.20,90,0.00,0.00,6,32,62.12,3214,61.56,8.94,16.9,130,0.00,0
760.768,9.4,99.97,-37.44,90,0.00,0.00,6,32,61.98,3212,58.18,8.47,16.9,130,0.00,0
760.856,9.0,99.97,-36.96,90,0.00,0.00,6,32,63.09,3213,54.68,8.47,16.1,130,0.00,0
760.922,9.0,99.97,-38.47,90,0.00,0.00,6,32,61.71,3213,54.68,8.47,16.5,130,0.00,0
761.009,9.0,99.97,-38.75,90,0.00,0.00,6,32,61.43,3211,54.68,8.47,16.5,130,0.00,0
761.075,9.0,99.97,-39.02,90,0.00,0.00,6,32,61.23,3210,51.25,8.21,16.1,130,0.00,0
761.163,9.0,99.97,-39.44,90,0.00,0.00,6,32,60.67,3211,54.68,8.47,16.1,130,0.00,0
761.219,9.0,99.97,-39.71,90,0.00,0.00,6,32,60.40,3212,54.68,8.47,16.1,130,0.00,0
761.308,9.0,99.97,-39.78,90,0.00,0.00,6,32,60.40,3209,51.25,8.21,16.1,130,0.00,0
761.373,9.0,99.97,-39.78,90,0.00,0.00,6,32,60.40,3208,54.68,8.47,16.1,130,0.00,0
761.461,9.4,99.97,-39.92,90,0.00,0.00,6,32,60.40,3210,58.12,8.72,16.5,130,0.00,0
761.525,9.4,99.97,-39.23,90,0.00,0.00,6,32,60.67,3206,61.56,8.94,16.9,130,0.00,0
761.609,9.4,99.97,-38.68,90,0.00,0.00,6,32,61.23,3208,58.13,8.72,16.9,130,0.00,0
761.675,9.4,99.97,-38.33,90,0.00,0.00,6,32,61.85,3209,61.58,8.94,16.9,130,0.00,0
761.748,9.8,99.97,-38.27,90,0.00,0.00,6,32,61.85,3209,61.50,9.14,16.9,130,0.00,0
761.832,9.8,99.97,-38.13,90,0.00,0.00,6,32,61.98,3205,58.13,8.72,16.9,130,0.00,0
761.895,9.4,99.97,-37.85,90,0.00,0.00,6,32,62.12,3206,61.58,8.94,16.9,130,0.00,0
761.983,9.8,99.97,-38.13,90,0.00,0.00,6,32,61.98,3207,65.03,9.12,16.9,130,0.00,0
762.050,10.2,99.97,-38.27,90,0.00,0.00,6,32,61.71,3208,65.02,9.14,17.3,130,0.00,0
762.120,9.8,99.97,-37.02,90,0.00,0.00,6,32,63.22,3206,65.02,9.14,17.3,130,0.00,0
762.195,9.8,99.97,-36.96,90,0.00,0.00,6,32,63.09,3202,61.59,8.94,16.9,130,0.00,0
762.271,9.8,99.97,-37.58,90,0.00,0.00,6,32,62.54,3206,65.05,9.15,16.9,130,0.00,0
762.354,9.8,99.97,-37.58,90,0.00,0.00,6,32,62.54,3206,65.03,9.14,17.6,130,0.00,0
762.419,9.8,99.97,-35.92,90,0.00,0.00,6,32,63.29,3204,58.15,8.73,17.6,130,0.00,0
762.506,9.0,99.97,-35.09,90,0.00,0.00,6,32,64.95,3203,51.27,8.21,16.9,130,0.00,0
762.573,9.0,99.97,-36.68,90,0.00,0.00,6,32,63.22,3200,51.29,8.21,16.9,130,0.00,0
762.653,9.0,99.97,-37.71,90,0.00,0.00,6,32,62.40,3184,54.75,8.47,16.9,130,0.00,0
762.729,9.0,99.97,-37.92,90,0.00,0.00,6,32,62.40,3176,44.47,7.41,16.9,130,0.00,0
762.794,7.1,99.97,-38.13,90,0.00,0.00,6,32,62.12,3177,23.77,5.98,14.5,130,0.00,0
762.876,7.1,99.97,-42.40,90,0.00,0.00,6,32,59.71,3174,23.79,5.97,14.5,130,0.00,0
762.950,7.1,99.97,-45.51,90,0.00,0.00,6,32,54.40,3175,27.28,6.31,14.5,129,0.00,0
763.026,7.1,99.97,-46.82,90,0.00,0.00,6,32,53.30,3173,27.29,6.30,14.5,129,0.00,0
763.104,7.1,99.97,-46.68,90,0.00,0.00,6,32,53.43,3172,27.30,6.32,14.9,129,0.00,0
763.184,7.5,99.97,-46.47,90,0.00,0.00,6,32,53.71,3173,30.63,6.61,14.9,129,0.00,0
763.249,7.5,99.97,-45.92,90,0.00,0.00,6,32,54.12,3171,30.60,6.87,15.3,129,0.00,0
763.327,7.8,99.97,-45.64,90,0.00,0.00,6,32,54.26,3168,37.53,7.17,15.3,129,0.00,0
763.401,8.2,99.97,-44.95,90,0.00,0.00,6,32,55.43,3167,41.13,7.42,16.1,129,0.00,0
763.476,8.2,99.97,-43.57,90,0.00,0.00,6,32,56.54,3165,40.90,7.42,16.1,129,0.00,0
763.543,7.8,99.97,-42.89,90,0.00,0.00,6,32,57.23,3164,37.56,7.14,16.1,129,0.00,0
763.631,7.8,99.97,-42.89,90,0.00,0.00,6,32,57.43,3162,37.71,7.14,15.7,129,0.00,0
763.695,7.8,99.97,-43.16,90,0.00,0.00,6,32,57.23,3162,41.03,7.42,15.7,129,0.00,0
763.788,8.2,99.97,-43.44,90,0.00,0.00,6,32,56.67,3163,41.16,7.42,15.7,129,0.00,0
763.849,8.2,99.97,-43.16,90,0.00,0.00,6,32,57.09,3158,41.19,7.42,15.7,129,0.00,0
763.927,8.6,99.97,-42.82,90,0.00,0.00,6,32,57.43,3156,47.84,8.21,16.5,129,0.00,0
764.006,9.0,99.97,-41.85,90,0.00,0.00,6,32,58.26,3160,54.77,8.47,17.3,129,0.00,0
764.070,9.0,99.97,-39.30,90,0.00,0.00,6,32,60.67,3156,54.79,8.47,17.3,129,0.00,0
764.159,8.6,99.97,-38.61,90,0.00,0.00,6,32,61.23,3176,47.84,8.21,16.5,129,0.00,0
764.223,9.0,99.97,-39.30,90,0.00,0.00,6,32,61.57,3176,47.88,7.96,16.5,129,0.00,0
764.312,8.6,99.97,-39.85,90,0.00,0.00,6,32,60.12,3176,47.89,7.95,16.5,129,0.00,0
764.376,8.6,99.97,-40.13,90,0.00,0.00,6,32,59.98,3178,47.88,7.96,16.5,129,0.00,0
764.456,8.6,99.97,-40.47,90,0.00,0.00,6,32,59.57,3174,44.70,7.70,16.5,129,0.00,0
764.529,8.6,99.97,-41.09,90,0.00,0.00,6,32,59.09,3170,44.71,7.69,16.1,129,0.00,0
764.597,9.0,99.97,-42.06,90,0.00,0.00,6,32,58.12,3170,51.66,8.48,16.5,129,0.00,0
764.685,9.0,99.97,-41.99,90,0.00,0.00,6,32,57.85,3170,54.89,8.22,16.9,129,0.00,0
764.751,9.0,99.97,-40.27,90,0.00,0.00,6,32,59.98,3167,51.73,8.22,16.9,129,0.00,0
764.830,9.0,99.97,-40.20,90,0.00,0.00,6,32,60.12,3165,51.70,8.48,16.9,129,0.00,0
764.907,9.0,99.97,-40.40,90,0.00,0.00,6,32,59.57,3143,51.73,8.22,16.9,129,0.00,0
764.970,9.0,99.97,-40.27,90,0.00,0.00,6,32,59.98,3148,48.24,7.95,16.9,129,0.00,0
765.059,8.2,99.97,-40.47,90,0.00,0.00,6,32,59.85,3142,41.04,7.42,16.1,129,0.00,0
765.123,8.2,99.97,-42.54,90,0.00,0.00,6,32,56.54,3141,41.39,7.43,15.3,129,0.00,0
765.211,9.0,99.97,-44.61,90,0.00,0.00,6,32,55.71,3140,58.40,8.77,16.9,129,0.00,0
765.276,9.8,99.97,-42.26,90,0.00,0.00,6,32,58.67,3138,65.51,9.19,17.6,129,0.00,0
765.344,9.8,99.97,-38.89,90,0.00,0.00,6,32,61.09,3138,65.45,9.41,17.6,129,0.00,0
765.432,10.6,99.97,-37.92,90,0.00,0.00,6,32,62.40,3142,75.87,9.84,18.0,129,0.00,0
765.497,10.6,99.97,-36.20,90,0.00,0.00,6,32,63.22,3137,75.87,9.84,18.4,129,0.00,0
765.581,10.6,99.97,-34.68,90,0.00,0.00,6,32,66.12,3158,79.35,10.06,18.4,129,0.00,0
765.644,11.4,99.97,-33.92,90,0.00,0.00,6,32,66.40,3157,82.79,10.50,18.8,129,0.00,0
765.726,11.8,99.97,-33.03,90,0.00,0.00,6,32,67.22,3158,89.75,10.74,19.6,129,0.00,0
765.802,11.8,99.97,-30.82,90,0.00,0.00,6,32,69.36,3155,89.76,10.75,19.6,129,0.00,0
765.877,11.8,99.97,-28.96,90,0.00,0.00,6,32,70.81,3155,89.78,10.79,19.2,129,0.00,0
765.945,12.2,99.97,-28.68,90,0.00,0.00,6,32,71.36,3156,93.25,11.01,19.6,129,0.00,0
766.029,12.2,99.97,-27.72,90,0.00,0.00,6,32,72.81,3157,93.24,11.09,19.6,129,0.00,0
766.105,12.2,99.97,-26.75,90,0.00,0.00,6,32,73.36,3138,99.77,11.71,20.0,129,0.00,0
766.170,12.2,99.97,-25.65,90,0.00,0.00,6,32,74.53,3135,99.77,11.71,20.4,129,0.00,0
766.259,12.2,99.97,-24.48,90,0.00,0.00,6,32,75.43,3136,99.77,11.71,20.4,129,0.00,0
766.324,12.2,99.97,-23.58,90,0.00,0.00,6,32,76.39,3136,99.77,11.71,20.4,129,0.00,0
766.411,12.2,99.97,-23.03,90,0.00,0.00,6,32,76.95,3138,99.77,11.71,20.4,129,0.00,0
766.477,12.2,99.97,-22.96,90,0.00,0.00,6,32,77.08,3138,93.25,10.75,20.0,129,0.00,0
766.561,11.8,99.97,-23.37,90,0.00,0.00,6,32,76.26,3134,86.29,10.51,19.2,129,0.00,0
766.622,11.4,99.97,-25.30,90,0.00,0.00,6,32,74.81,3135,86.30,10.51,18.8,129,0.00,0
766.710,11.4,99.97,-26.34,90,0.00,0.00,6,32,73.84,3159,86.30,10.51,18.8,129,0.00,0
766.775,11.4,99.97,-26.54,90,0.00,0.00,6,32,73.57,3156,86.29,10.51,18.8,129,0.00,0
766.862,11.0,99.97,-26.34,90,0.00,0.00,6,32,73.70,3156,79.37,10.07,18.8,129,0.00,0
766.927,11.0,99.97,-26.41,90,0.00,0.00,6,32,73.43,3158,79.37,10.07,18.8,129,0.00,0
767.004,11.0,99.97,-27.30,90,0.00,0.00,6,32,72.95,3158,79.37,10.07,18.4,129,0.00,0
767.081,11.4,99.97,-27.99,90,0.00,0.00,6,32,72.12,3157,82.83,10.29,18.8,129,0.00,0
767.149,11.4,99.97,-27.85,90,0.00,0.00,6,32,72.12,3158,82.82,10.29,18.8,129,0.00,0
767.239,11.4,99.97,-27.30,90,0.00,0.00,6,32,72.67,3135,82.82,10.29,18.8,129,0.00,0
767.300,11.4,99.97,-27.10,90,0.00,0.00,6,32,72.95,3136,82.82,10.29,18.8,129,0.00,0
767.394,11.4,99.97,-26.68,90,0.00,0.00,6,32,73.57,3135,82.82,10.29,18.8,129,0.00,0
767.451,11.0,99.97,-26.89,90,0.00,0.00,6,32,73.22,3134,79.36,10.07,18.8,129,0.00,0
767.540,10.6,99.97,-26.89,90,0.00,0.00,6,32,73.22,3134,75.90,9.85,18.4,129,0.00,0
767.602,10.6,99.97,-27.99,90,0.00,0.00,6,32,72.81,3136,72.42,9.63,18.0,129,0.00,0
767.683,10.2,99.97,-29.03,90,0.00,0.00,6,32,71.84,3134,68.96,9.41,18.0,129,0.00,0
767.751,9.8,99.97,-29.51,90,0.00,0.00,6,32,70.67,3153,65.49,9.19,17.6,129,0.00,0
767.828,9.8,99.97,-30.61,90,0.00,0.00,6,32,69.57,3152,65.50,9.19,17.6,129,0.00,0
767.893,9.8,99.97,-31.23,90,0.00,0.00,6,32,68.95,3152,65.51,9.19,17.6,129,0.00,0
767.983,9.8,99.97,-31.65,90,0.00,0.00,6,32,68.67,3153,65.50,9.19,17.6,129,0.00,0
768.044,9.8,99.97,-31.85,90,0.00,0.00,6,32,68.40,3154,62.03,8.97,17.6,129,0.00,0
768.136,9.8,99.97,-31.92,90,0.00,0.00,6,32,68.12,3150,58.56,8.74,17.3,129,0.00,0
768.193,9.0,99.97,-32.41,90,0.00,0.00,6,32,67.36,3148,51.64,8.21,16.9,129,0.00,0
768.281,8.6,99.97,-34.54,90,0.00,0.00,6,32,65.36,3129,48.18,7.95,16.1,129,0.00,0
768.343,8.6,99.97,-36.61,90,0.00,0.00,6,32,63.57,3130,48.21,7.69,16.1,129,0.00,0
768.431,8.6,99.97,-37.71,90,0.00,0.00,6,32,62.67,3126,44.71,7.69,16.1,129,0.00,0
768.495,8.6,99.97,-37.92,90,0.00,0.00,6,32,62.12,3126,44.69,7.95,16.1,127,0.00,0
768.586,9.0,99.97,-38.54,90,0.00,0.00,6,32,61.71,3125,55.15,8.48,16.5,127,0.00,0
768.654,9.0,99.97,-38.27,90,0.00,0.00,6,32,62.12,3126,55.15,8.48,16.9,127,0.00,0
768.730,9.0,99.97,-36.75,90,0.00,0.00,6,32,63.43,3129,55.14,8.48,16.9,127,0.00,0
768.799,9.0,99.97,-36.27,90,0.00,0.00,6,32,63.85,3146,55.14,8.48,16.9,127,0.00,0
768.873,9.0,99.97,-36.20,90,0.00,0.00,6,32,63.71,3143,55.16,8.48,16.9,127,0.00,0
768.961,9.0,99.97,-36.27,90,0.00,0.00,6,32,63.85,3142,58.63,8.98,17.3,127,0.00,0
769.023,9.8,99.97,-36.06,90,0.00,0.00,6,32,63.98,3143,65.76,9.20,17.6,127,0.00,0
769.105,9.8,99.97,-34.75,90,0.00,0.00,6,32,65.36,3145,65.60,9.20,17.6,127,0.00,0
769.180,9.8,99.97,-34.34,90,0.00,0.00,6,32,65.98,3140,58.66,8.75,17.6,127,0.00,0
769.245,9.4,99.97,-33.92,90,0.00,0.00,6,32,65.98,3117,58.67,8.74,17.3,127,0.00,0
769.327,9.0,99.97,-34.75,90,0.00,0.00,6,32,65.57,3118,58.68,8.74,16.9,127,0.00,0
769.400,9.4,99.97,-35.85,90,0.00,0.00,6,32,64.67,3121,62.16,8.98,17.3,127,0.00,0
769.475,9.8,99.97,-35.71,90,0.00,0.00,6,32,64.12,3122,58.66,8.74,17.3,127,0.00,0
769.563,9.4,99.97,-35.16,90,0.00,0.00,6,32,64.95,3114,58.69,8.75,16.9,127,0.00,0
769.628,9.8,99.97,-36.47,90,0.00,0.00,6,32,63.71,3114,65.67,9.21,16.5,127,0.00,0
769.698,9.8,99.97,-37.65,90,0.00,0.00,6,32,62.67,3138,65.66,9.21,16.9,127,0.00,0
769.784,9.8,99.97,-37.09,90,0.00,0.00,6,32,63.09,3134,58.70,8.75,16.9,127,0.00,0
769.849,9.0,99.97,-37.44,90,0.00,0.00,6,32,63.09,3131,55.24,8.48,16.1,127,0.00,0
769.930,9.0,99.97,-39.30,90,0.00,0.00,6,32,61.85,3135,55.25,8.48,16.1,127,0.00,0
770.001,8.6,99.97,-40.61,90,0.00,0.00,6,32,59.23,3132,44.80,7.68,15.7,127,0.00,0
770.080,8.2,99.97,-42.13,90,0.00,0.00,6,32,57.98,3108,37.85,7.10,14.5,127,0.00,0
770.155,7.8,99.97,-44.68,90,0.00,0.00,6,32,55.85,3110,41.30,7.40,14.5,127,0.00,0
770.222,8.6,99.97,-46.26,90,0.00,0.00,6,32,54.12,3110,44.79,7.40,15.3,127,0.00,0
770.311,8.2,99.97,-45.85,90,0.00,0.00,6,32,53.99,3106,41.45,7.37,15.3,127,0.00,0
770.375,7.8,99.97,-45.64,90,0.00,0.00,6,33,53.99,3106,41.45,7.39,14.5,127,0.00,0
770.461,8.6,99.97,-46.82,90,0.00,0.00,6,33,53.23,3124,48.45,7.95,15.3,127,0.00,0
770.526,9.0,99.97,-45.99,90,0.00,0.00,6,33,54.12,3125,55.17,8.49,16.1,127,0.00,0
770.612,9.0,99.97,-43.92,90,0.00,0.00,6,33,55.43,3127,55.46,8.45,16.5,127,0.00,0
770.676,9.0,99.97,-42.75,90,0.00,0.00,6,33,57.23,3127,55.20,8.45,16.1,127,0.00,0
770.748,8.6,99.97,-42.47,90,0.00,0.00,6,33,57.85,3122,48.30,7.68,15.3,126,0.00,0
770.834,8.2,99.97,-43.37,90,0.00,0.00,6,33,56.26,3120,37.85,7.09,14.5,126,0.00,0
770.898,7.8,99.97,-45.85,90,0.00,0.00,6,33,54.26,3096,34.63,6.82,14.5,126,0.00,0
770.987,7.1,99.97,-47.50,90,0.00,0.00,6,33,52.95,3094,23.91,5.82,13.3,126,0.00,0
771.051,6.7,99.97,-50.68,90,0.00,0.00,6,33,49.99,3092,20.00,5.39,12.5,126,0.00,0
771.121,6.3,99.97,-53.78,90,0.00,0.00,6,33,47.44,3094,17.17,5.10,12.5,126,0.00,0
771.208,6.3,99.97,-55.30,90,0.00,0.00,6,33,45.44,3114,16.92,5.10,12.5,126,0.00,0
771.273,6.3,99.97,-56.12,90,0.00,0.00,6,33,44.26,3111,18.99,5.28,12.9,126,0.00,0
771.361,6.3,99.97,-55.50,90,0.00,0.00,6,33,44.68,3107,20.61,5.49,12.5,126,0.00,0
771.426,7.5,99.97,-55.92,90,0.00,0.00,6,33,44.40,3104,31.09,6.53,13.7,126,0.00,0
771.512,7.5,99.97,-54.26,90,0.00,0.00,6,33,45.44,3085,31.10,6.80,14.1,126,0.00,0
771.576,7.8,99.97,-52.26,90,0.00,0.00,6,33,47.23,3087,34.31,6.80,14.5,126,0.00,0
771.663,7.8,99.97,-50.68,90,0.00,0.00,6,33,48.95,3086,34.56,6.80,14.5,126,0.00,0
771.728,7.8,99.97,-50.33,90,0.00,0.00,6,33,49.85,3082,34.33,6.80,14.5,126,0.00,0
771.807,7.8,99.97,-50.19,90,0.00,0.00,6,33,49.99,3102,34.35,6.80,14.1,126,0.00,0
771.881,7.8,99.97,-50.68,90,0.00,0.00,6,33,49.44,3100,37.96,7.09,14.5,126,0.00,0
771.949,7.8,99.97,-50.68,90,0.00,0.00,6,33,49.30,3100,38.22,7.09,14.5,126,0.00,0
772.038,7.8,99.97,-49.92,90,0.00,0.00,6,33,49.99,3074,34.74,6.79,14.5,126,0.00,0
772.102,7.1,99.97,-49.64,90,0.00,0.00,6,33,50.26,3073,24.11,5.78,13.7,126,0.00,0
772.191,7.1,99.97,-51.57,90,0.00,0.00,6,33,47.57,3072,24.11,5.80,13.3,126,0.00,0
772.246,7.1,99.97,-53.92,90,0.00,0.00,6,33,46.26,3070,24.11,5.78,13.3,126,0.00,0
772.333,7.1,99.97,-54.19,90,0.00,0.00,6,33,45.99,3090,21.32,5.51,13.3,126,0.00,0
772.398,5.5,99.97,-54.19,90,0.00,0.00,6,33,45.99,3088,18.45,5.22,12.5,126,0.00,0
772.492,2.7,99.97,-55.78,90,0.00,0.00,6,33,44.82,3086,15.85,4.93,12.2,126,0.00,0
772.556,0.0,99.97,-57.02,90,0.00,0.00,6,33,42.95,3065,13.25,4.39,11.8,126,0.00,0
772.626,0.0,99.97,-58.19,90,0.00,0.00,6,33,41.58,3063,10.35,3.76,11.4,126,0.00,0
772.714,0.0,99.97,-59.36,90,0.00,0.00,6,33,40.82,3047,7.72,3.19,10.6,126,0.00,0
772.781,0.0,99.97,-60.60,90,0.00,0.00,6,33,39.71,3054,4.90,1.87,9.4,126,0.00,0
772.858,0.0,99.97,-62.81,90,0.00,0.00,6,33,38.13,3065,2.39,0.82,9.0,126,0.00,0
772.934,0.0,99.97,-64.74,90,0.00,0.00,6,33,36.13,3059,0.00,0.00,7.5,124,0.00,0
772.999,0.0,99.97,-68.05,90,0.00,0.00,6,33,30.96,3031,0.00,0.00,7.1,124,0.00,0
773.089,0.0,99.97,-71.15,90,0.00,0.00,6,33,28.96,3057,0.00,0.00,7.1,124,0.00,0
773.150,0.0,99.97,-72.12,90,0.00,0.00,6,33,27.99,3037,0.00,0.00,7.5,124,0.00,0
773.229,0.0,99.97,-71.84,90,0.00,0.00,6,33,28.54,3051,0.00,0.00,7.5,124,0.00,0
773.300,0.0,99.97,-71.29,90,0.00,0.00,6,33,28.54,3053,0.00,0.00,7.5,124,0.00,0
773.389,0.0,99.97,-71.15,90,0.00,0.00,6,33,29.10,3030,0.00,0.00,7.5,124,0.00,0
773.453,0.0,99.97,-71.15,90,0.00,0.00,6,33,28.82,3027,0.00,0.00,7.5,124,0.00,0
773.541,0.0,99.97,-71.36,90,0.00,0.00,6,33,28.82,3020,0.00,0.00,7.5,122,0.00,0
773.599,0.0,99.97,-70.33,90,0.00,0.00,6,33,29.44,3032,0.00,0.00,7.1,122,0.00,0
773.684,0.0,99.97,-69.77,90,0.00,0.00,6,33,30.27,3031,0.00,0.00,7.1,122,0.00,0
773.750,0.0,99.97,-69.50,90,0.00,0.00,6,33,30.82,3009,0.00,0.00,7.1,122,0.00,0
773.830,0.0,99.97,-69.22,90,0.00,0.00,6,33,31.16,3000,0.00,0.00,7.5,122,0.00,0
773.906,0.0,99.97,-69.15,90,0.00,0.00,6,33,31.10,3020,0.00,0.00,7.5,122,0.00,0
773.990,0.0,99.97,-68.95,90,0.00,0.00,6,33,31.10,3016,0.00,0.00,7.1,122,0.00,0
774.065,0.0,99.97,-68.95,90,0.00,0.00,6,33,31.16,2991,0.00,0.00,7.1,122,0.00,0
774.131,2.0,99.97,-68.95,90,0.00,0.00,6,33,31.10,2989,7.12,3.41,9.0,122,0.00,0
774.208,7.5,99.97,-67.22,90,0.00,0.00,6,33,31.58,3031,41.70,7.35,13.7,122,0.00,0
774.284,8.2,99.97,-60.74,90,0.00,0.00,6,33,41.85,3024,45.13,7.33,15.3,122,0.00,0
774.349,8.2,99.97,-53.57,90,0.00,0.00,6,33,47.30,2983,45.26,7.64,14.9,122,0.00,0
774.441,8.2,99.97,-51.43,90,0.00,0.00,6,33,48.68,2974,41.99,7.30,14.9,122,0.00,0
774.507,7.8,99.97,-51.37,90,0.00,0.00,6,33,48.68,3000,31.15,6.39,13.7,121,0.00,0
774.574,7.5,99.97,-52.33,90,0.00,0.00,6,33,48.40,2999,31.16,6.37,13.3,121,0.00,0
774.656,7.8,99.97,-54.95,90,0.00,0.00,6,33,45.71,2978,38.26,7.02,14.1,121,0.00,0
774.731,7.8,99.97,-54.19,90,0.00,0.00,6,33,46.26,2976,38.40,7.02,14.5,121,0.00,0
774.803,7.5,99.97,-53.02,90,0.00,0.00,6,33,47.23,2995,27.59,5.99,12.9,121,0.00,0
774.883,7.1,99.97,-53.92,90,0.00,0.00,6,33,46.26,2992,27.64,6.05,12.9,121,0.00,0
774.960,7.1,99.97,-55.85,90,0.00,0.00,6,33,44.40,2973,27.63,6.05,13.3,121,0.00,0
775.025,7.1,99.97,-56.05,90,0.00,0.00,6,33,44.13,2973,27.72,6.00,13.7,121,0.00,0
775.114,7.1,99.97,-55.36,90,0.00,0.00,6,33,44.40,2991,24.21,5.63,12.5,121,0.00,0
775.178,7.1,99.97,-56.33,90,0.00,0.00,6,33,43.57,2986,22.22,5.39,12.5,121,0.00,0
775.265,6.7,99.97,-57.36,90,0.00,0.00,6,33,42.82,2964,20.63,5.17,12.2,121,0.00,0
775.330,7.1,99.97,-58.05,90,0.00,0.00,6,33,42.13,2985,22.71,5.45,12.2,121,0.00,0
775.419,6.7,99.97,-58.81,90,0.00,0.00,6,33,41.44,2984,20.55,5.21,12.5,121,0.00,0
775.483,6.3,99.97,-58.67,90,0.00,0.00,6,33,41.71,2956,19.01,5.02,12.5,121,0.00,0
775.549,5.5,99.97,-58.54,90,0.00,0.00,6,33,41.44,2958,17.24,4.72,11.8,121,0.00,0
775.636,4.7,99.97,-59.36,89,0.00,0.00,6,33,40.82,2976,15.06,4.47,11.4,121,0.00,0
775.707,3.9,99.97,-60.47,89,0.00,0.00,6,33,39.30,2974,13.06,4.17,11.4,121,0.00,0
775.789,3.5,99.97,-61.57,89,0.00,0.00,6,33,38.82,2950,11.00,3.78,10.6,121,0.00,0
775.848,4.3,99.97,-62.54,89,0.00,0.00,6,33,37.71,2974,9.02,3.43,10.6,121,0.00,0
775.939,4.3,99.97,-63.71,89,0.00,0.00,6,33,36.82,2972,8.15,3.31,10.2,121,0.00,0
776.004,4.3,99.97,-64.53,89,0.00,0.00,6,33,35.16,2947,8.22,3.31,10.2,121,0.00,0
776.085,4.3,99.97,-64.88,89,0.00,0.00,6,33,35.09,2940,8.63,3.48,10.2,121,0.00,0
776.163,5.5,99.97,-65.22,89,0.00,0.00,6,33,34.96,2960,10.65,3.75,10.6,121,0.00,0
776.225,5.9,99.97,-65.09,89,0.00,0.00,6,33,35.09,2942,11.16,4.25,11.0,121,0.00,0
776.314,6.7,99.97,-63.98,89,0.00,0.00,6,33,35.71,2943,27.68,6.34,13.3,121,0.00,0
776.381,7.8,99.97,-59.23,89,0.00,0.00,6,33,38.40,2966,38.30,7.00,14.5,121,0.00,0
776.459,8.2,99.97,-54.61,89,0.00,0.00,6,33,46.40,2944,45.59,7.63,14.5,121,0.00,0
776.533,9.0,99.97,-52.12,89,0.00,0.00,6,33,48.54,2944,56.48,8.50,15.7,121,0.00,0
776.598,9.4,99.97,-49.50,89,0.00,0.00,6,33,50.68,2962,59.83,8.81,16.1,121,0.00,0
776.680,9.4,99.97,-46.82,89,0.00,0.00,6,33,53.23,2955,56.62,8.51,16.1,121,0.00,0
776.757,9.0,99.97,-45.30,89,0.00,0.00,6,33,54.68,2934,56.65,8.51,16.1,121,0.00,0
776.831,9.4,99.97,-44.68,89,0.00,0.00,6,33,55.23,2954,56.29,8.51,15.7,121,0.00,0
776.900,9.0,99.97,-45.30,89,0.00,0.00,6,33,54.68,2958,52.95,7.89,15.3,121,0.00,0
776.989,5.9,99.97,-45.57,89,0.00,0.00,6,33,53.99,2935,22.33,5.34,12.5,121,0.00,0
777.054,0.0,99.97,-51.78,89,0.00,0.00,6,33,48.40,2947,20.43,5.03,12.2,121,0.00,0
777.124,0.0,99.97,-55.09,89,0.00,0.00,6,33,45.44,2950,18.66,4.88,11.8,121,0.00,0
777.214,0.0,99.97,-54.33,89,0.00,0.00,6,33,44.95,2933,16.80,4.68,11.8,121,0.00,0
777.280,0.0,99.97,-53.37,89,0.00,0.00,6,33,46.68,2934,14.98,4.36,11.4,119,0.00,0
777.364,0.0,99.97,-53.30,89,0.00,0.00,6,33,46.82,2951,13.02,4.13,11.0,119,0.00,0
777.429,0.0,99.97,-53.50,89,0.00,0.00,6,33,46.68,2944,11.22,3.81,10.6,121,0.00,0
777.504,0.0,99.97,-54.47,89,0.00,0.00,6,33,45.71,2948,9.42,3.46,10.6,119,0.00,0
777.573,0.0,99.97,-57.02,89,0.00,0.00,6,33,43.57,2936,7.52,3.12,10.2,119,0.00,0
777.660,0.0,99.97,-59.78,89,0.00,0.00,6,33,41.30,2907,5.87,2.34,9.4,119,0.00,0
777.724,0.0,99.97,-61.57,89,0.00,0.00,6,33,39.09,2895,4.37,1.60,9.0,119,0.00,0
777.813,0.0,99.97,-63.09,89,0.00,0.00,6,33,36.96,2946,2.57,0.93,8.2,119,0.00,0
777.877,0.0,99.97,-65.50,89,0.00,0.00,6,33,34.68,2892,0.91,0.29,7.5,119,0.00,0
777.964,0.0,99.97,-67.91,89,0.00,0.00,6,33,32.82,2942,0.00,0.00,6.7,119,0.00,0
778.029,0.0,99.97,-70.40,89,0.00,0.00,6,33,29.99,2913,0.00,0.00,7.1,119,0.00,0
778.109,0.0,99.97,-71.29,89,0.00,0.00,6,33,28.54,2908,0.00,0.00,7.1,117,0.00,0
778.186,0.0,99.97,-70.12,89,0.00,0.00,6,33,29.58,2918,0.00,0.00,7.1,117,0.00,0
778.251,0.0,99.97,-69.64,89,0.00,0.00,6,33,30.82,2889,0.00,0.00,7.1,117,0.00,0
778.331,0.0,99.97,-69.36,89,0.00,0.00,6,33,30.96,2890,0.00,0.00,7.1,117,0.00,0
